user_id,activity_id,task_id,screen_id,screen_timestamp,gaze_timestamp,gaze_x,gaze_y,scroll_x,scroll_y,screen_width,screen_height,image_file
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.178Z,1025.6623227484781,74.31022660796158,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.300Z,1063.6976622044808,98.08241712047463,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.420Z,1075.334245530621,133.44865116102125,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.539Z,1063.5316687154561,112.6813638449351,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.646Z,1059.210457769541,150.83498674893062,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.759Z,1027.9622360170588,164.34223036856423,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.876Z,1047.5673046123547,156.48686712761895,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:32.980Z,1097.5978155339042,159.36943224570692,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.080Z,1066.7531157947285,160.35673968570134,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.176Z,1028.7114215275594,167.07550604036498,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.272Z,983.16102399506,155.67864036154276,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.371Z,987.9159649439912,156.042200764184,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.470Z,954.4388253647737,132.1112016206578,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.570Z,956.1823567141879,132.82505262428276,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.672Z,970.9210607426413,122.1997389312589,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.765Z,958.1378547187383,145.5885904992167,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.868Z,944.9521862951735,122.39816883951227,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:33.974Z,908.6033541493247,105.22334987399614,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.075Z,911.1149673599266,82.57420661311528,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.176Z,946.1635600335925,78.54483771030624,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.276Z,963.9242872425405,84.35967990170853,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.373Z,1000.0386085995738,73.35430603411649,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.475Z,975.8032897100802,73.47985476779878,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.573Z,972.4505570256412,76.6224625271386,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.674Z,933.7285362101235,68.61485700168858,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.771Z,810.3380337714367,115.11146301556313,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.877Z,662.2432348592522,121.90218823915617,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:34.972Z,616.339981436144,141.7107651790209,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.072Z,555.789104694752,157.3446938544343,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.174Z,571.5860462944104,110.53134102634337,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.280Z,598.4174495957786,92.13208320444782,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.375Z,661.8666094944311,65.30726278459484,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.477Z,680.0064301820403,69.8330598304359,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.617Z,736.3671128058971,75.23439591596075,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.714Z,667.3985112794735,88.77701374454979,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.825Z,594.9682299471709,97.02223368328636,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:35.926Z,525.7648031546768,98.11933636850885,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:36.034Z,514.2941870145659,108.42598745431474,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:36.150Z,481.5677525864941,122.36249221522559,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:36.246Z,468.47240878925976,140.00431732513087,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:36.348Z,405.99552749489817,133.89794592121214,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:36.459Z,465.43612932901794,148.19922460890476,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:36.579Z,498.573824605814,128.2300477029201,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:37.235Z,461.784542044795,154.85639178143583,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:37.777Z,489.8268664730534,134.1090715463003,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:37.970Z,522.4227994670114,155.3753849730846,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:38.099Z,519.7246005422408,182.44075196406624,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:38.232Z,482.9578150571657,193.42549216616246,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:38.366Z,437.9410812154733,205.0157883579662,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:38.507Z,464.24998306866746,189.5881106403161,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-71437d02-b2ae-4afe-98a9-427853ba51c5,,2025-11-12T07:09:38.649Z,505.51893876902955,192.2303874673614,0,0,,,screenshots/screen_000001.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:39.595Z,1032.06654880948,125.77523341819224,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:39.694Z,1061.6848977666857,89.87385455310276,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:39.796Z,1077.7041241493869,73.2812577205419,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:39.889Z,1023.6448993787858,61.726148135212476,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:39.989Z,1046.6561932687653,48.708966455431046,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.088Z,1046.5355502463688,20.765481414442263,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.195Z,1041.7635045993327,-1.5833164443209888,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.288Z,1243.675126959774,55.89818367263811,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.397Z,1140.96962430425,81.35407344335744,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.499Z,1005.7594275490763,101.08317860198451,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.600Z,831.055519713055,111.74191865515662,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.700Z,729.9073403299195,137.362537516539,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.800Z,712.3049850374284,157.75281648702145,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:40.910Z,670.1494650943281,157.61142047906944,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.040Z,616.2039156162086,173.80554690997894,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.155Z,586.6491091839852,187.02150663790297,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.284Z,553.794898818157,209.33229692216872,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.408Z,536.566393704458,198.99056638978706,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.519Z,546.9425414688047,182.39512437972795,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.654Z,504.5572220121031,186.237098782543,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.783Z,425.4750914669553,179.6023442164639,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:41.915Z,386.64910137815275,188.6713443670534,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.030Z,384.7188326309792,209.44122071500755,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.153Z,618.3330616822966,204.97631759920947,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.261Z,780.1704991628279,209.6523646795181,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.381Z,882.2573470893503,201.07892752450468,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.492Z,1058.4150756508266,212.90931127436508,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.618Z,1043.2559949553213,154.62855121118955,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.746Z,1038.0312997770195,90.24572197098013,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.861Z,939.447209214751,104.95878121602831,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:42.987Z,886.7695815580611,110.69735747916353,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.104Z,830.2223457863297,105.95906972494811,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.217Z,737.8699218252834,119.26837211751165,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.331Z,658.080447652372,131.64409666997548,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.461Z,590.2682906837042,140.2624638771679,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.590Z,571.1753700892814,151.9517617189178,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.732Z,520.4301828224461,146.71133589028167,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.863Z,529.7362490559749,165.8783511677122,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:43.988Z,529.999977959088,184.71186655079737,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:44.125Z,518.732588634769,196.14417900170216,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:44.260Z,577.5688358117649,193.4350801410443,0,0,,,screenshots/screen_000002.png
69142eb4410888a7b66fa988,68e48f1a803e577b1177152e,6912a59f410888a7b66ed6cf,screenshot-124f194f-6f17-4921-8a34-cf863294df43,,2025-11-12T07:09:44.373Z,727.2236257915589,177.8244460525078,0,0,,,screenshots/screen_000002.png
